obs_id,pkt_num,syn_num,mu_len,std_len,ip_ent,port_ent,silence_ratio,mu_silence,std_silence
79.0,693.0,110.0,82.41558441558442,56.593998627477404,0.0,0.0,0.26666666666666666,4.0,0.0
80.0,747.0,148.0,89.72690763052209,60.96058692446184,0.0,0.0,0.26666666666666666,4.0,0.0
81.0,671.0,144.0,91.9478390461997,63.30645044706411,0.0,0.0,0.26666666666666666,4.0,0.0
82.0,820.0,72.0,73.71341463414635,43.419811882941524,0.0,0.0,0.26666666666666666,4.0,0.0
83.0,846.0,49.0,67.84751773049645,35.31635698469605,0.0,0.0,0.26666666666666666,4.0,0.0
84.0,860.0,49.0,67.58953488372093,35.08508107069378,0.0,0.0,0.13333333333333333,1.0,0.0
85.0,713.0,48.0,67.43197755960729,37.94539057745002,0.0,0.0,0.13333333333333333,1.0,0.0
86.0,760.0,108.0,80.95131578947368,52.675885807806964,0.0,0.0,0.13333333333333333,1.0,0.0
87.0,851.0,108.0,78.30669800235017,50.39800408053157,0.0,0.0,0.06666666666666667,1.0,0.0
88.0,715.0,80.0,76.63916083916084,46.94476598984453,0.0,0.0,0.2,1.5,0.5
89.0,793.0,91.0,77.17780580075662,49.44748866638705,0.0,0.0,0.2,1.5,0.5
90.0,842.0,91.0,75.25653206650831,48.51243919470054,0.0,0.0,0.13333333333333333,2.0,0.0
91.0,782.0,89.0,76.14833759590793,50.23579684806639,0.0,0.0,0.13333333333333333,1.0,0.0
92.0,742.0,89.0,76.3477088948787,47.77674793242855,0.0,0.0,0.13333333333333333,1.0,0.0
93.0,732.0,105.0,81.12978142076503,52.580158306087355,0.0,0.0,0.13333333333333333,1.0,0.0
94.0,617.0,103.0,83.28849270664506,57.20659265849667,0.0,0.0,0.13333333333333333,1.0,0.0
95.0,754.0,72.0,73.95490716180372,47.125157400316915,0.0,0.0,0.13333333333333333,1.0,0.0
96.0,862.0,92.0,75.18793503480279,47.6853515732938,0.0,0.0,0.13333333333333333,1.0,0.0
97.0,869.0,92.0,75.04257767548907,47.523277860223246,0.0,0.0,0.13333333333333333,2.0,0.0
98.0,712.0,65.0,71.9494382022472,42.75400270004429,0.0,0.0,0.2,1.5,0.5
99.0,838.0,103.0,76.97732696897374,47.65198732933242,0.0,0.0,0.2,1.5,0.5
100.0,829.0,103.0,77.21954161640531,47.85008811864803,0.0,0.0,0.2,1.5,0.5
101.0,764.0,77.0,73.59162303664921,43.0425727761218,0.0,0.0,0.26666666666666666,2.0,0.0
102.0,755.0,89.0,76.81721854304635,47.83842530131876,0.0,0.0,0.26666666666666666,2.0,0.0
103.0,756.0,95.0,77.90079365079364,49.24119397978997,0.0,0.0,0.26666666666666666,2.0,0.0
